lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;condition;p_0001;p_0002;v_2343;age;gender;gender_other;education;education_other;severity;AC;MC_contr;MC_uncert;MC_normal;MC_hope;trust1;trust2;trust3;trust4;trust5;trust6;trust7;trust8;trust9;trust10;satisfaction;nfc1;nfc2;nfc3;nfc4;nfc5;nfc6;pvs_personal;pvs_vicarious;comments;consent_serious;browser;referer;device_type;quota;quota_assignment;quota_rejected_id;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts7089086;rts7091286;rts7091318;rts7091321;rts7091324;rts7091325;rts7091336;rts7091337;rts7091338;rts7091339;rts7091342;rts7091343;rts7091344;rts7133055
139;0;0;31;7089087;-77;311;3;0;0;66e214abc0475a37ee9c62e5;20;2;-99;3;-99;4;2;-77;-77;2;-77;4;3;5;3;5;2;4;5;6;3;4;3;4;2;7;5;3;3;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;149979778c8dc598d83493fff22c0d5b;1;0;1726146943;12.09.2024 13:15;12.09.2024 13:20;0000-00-00 00:00:00;311;15;72;88;0;104;140;0;0;0;307;214;290;224
140;0;0;31;7089087;-77;325;4;0;0;622892a4907d13ea54e3c17e;47;2;-99;5;-99;6;2;-77;-77;-77;3;5;3;4;2;5;5;4;5;6;2;3;6;6;5;7;5;6;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;c3d905fc1d7d0244354a9aa68f28c7fc;1;0;1726146953;12.09.2024 13:15;12.09.2024 13:21;0000-00-00 00:00:00;325;18;86;116;0;132;0;178;0;0;322;249;315;265
141;0;0;31;7089087;-77;311;2;0;0;66548c54d9f37cea164b704e;56;1;-99;4;-99;5;2;-77;2;-77;-77;3;4;5;6;4;5;3;2;5;5;2;4;5;4;5;6;4;2;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;85fd82e15b9cd07b286eb8fbb73fae48;1;0;1726146955;12.09.2024 13:15;12.09.2024 13:21;0000-00-00 00:00:00;311;18;68;84;0;99;0;0;0;126;295;195;281;212
142;0;0;31;7089087;-77;254;1;0;0;662f7b48560d27714df0661b;46;2;-99;4;-99;6;2;3;-77;-77;-77;3;4;3;5;4;3;5;3;3;5;3;3;3;2;2;5;3;3;1;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;af8bc7e9fe4ceeb67ef38f634d478357;1;0;1726146958;12.09.2024 13:15;12.09.2024 13:20;0000-00-00 00:00:00;254;20;50;62;0;73;0;0;101;0;249;157;234;171
143;0;0;31;7089087;-77;380;1;0;0;5f08cdf2f48b131393a5ba40;60;2;-99;3;-99;7;2;2;-77;-77;-77;6;2;5;5;5;5;5;5;6;4;4;5;6;3;5;3;5;2;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;8e3ef200470556f9edcc347d4a3705d3;1;0;1726146959;12.09.2024 13:15;12.09.2024 13:22;0000-00-00 00:00:00;380;21;92;115;0;127;0;0;166;0;332;228;318;245
144;0;0;31;7089087;-77;189;4;0;0;61360b8a5086f1662ab43dc2;44;1;-99;3;-99;7;2;-77;-77;-77;1;2;5;1;6;1;1;1;2;1;6;3;6;6;4;4;7;6;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;29c0dc31823260ef42910627d4db8a42;1;0;1726146965;12.09.2024 13:16;12.09.2024 13:19;0000-00-00 00:00:00;189;19;58;67;0;76;0;98;0;0;185;129;172;138
145;0;0;31;7089087;-77;152;4;0;0;5731b7f35b8b0600097c2d66;33;2;-99;5;-99;6;2;-77;-77;-77;5;5;2;5;3;4;5;5;5;6;4;4;5;5;5;3;4;5;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:130.0) Gecko/20100101 Firefox/130.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;a277dde0b392f1fe682d5620965c9106;1;0;1726146978;12.09.2024 13:16;12.09.2024 13:18;0000-00-00 00:00:00;152;13;38;46;0;53;0;69;0;0;148;103;141;112
146;0;0;31;7089087;-77;314;3;0;0;5f5bdef433291039ca812397;66;1;-99;2;-99;5;2;-77;-77;4;-77;5;4;6;5;3;4;5;5;7;5;5;5;4;6;5;7;5;3;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;03eed8b9eb191397f107b23b6a13e291;1;0;1726146981;12.09.2024 13:16;12.09.2024 13:21;0000-00-00 00:00:00;314;18;67;82;0;90;129;0;0;0;309;209;300;223
147;0;0;31;7089087;-77;493;4;0;0;66b0ed9eff27f49c7d086ec8;20;1;-99;3;-99;6;2;-77;-77;-77;2;5;6;2;5;5;3;4;2;3;4;3;5;4;6;5;6;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;daeaa23634617a0a83664d9c86a70815;1;0;1726146984;12.09.2024 13:16;12.09.2024 13:24;0000-00-00 00:00:00;493;153;248;291;0;305;0;346;0;0;487;410;479;422
148;0;0;31;7089087;-77;209;1;0;0;6234cee8d387dda07f7e8ef4;40;1;-99;4;-99;5;2;2;-77;-77;-77;2;5;2;5;2;5;3;2;2;5;2;6;5;4;5;6;6;3;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;96f8a9d561107fb29b0153bd1ef649dc;1;0;1726146986;12.09.2024 13:16;12.09.2024 13:19;0000-00-00 00:00:00;209;12;60;68;0;80;0;0;101;0;204;142;197;153
149;0;0;31;7089087;-77;342;3;0;0;667c1c9b8dca53d1ae8845dc;44;2;-99;4;-99;6;2;-77;-77;1;-77;2;3;3;6;3;2;1;1;2;3;2;6;6;7;6;5;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;7e6074a65e5ac320733b2a46e862f867;1;0;1726146987;12.09.2024 13:16;12.09.2024 13:22;0000-00-00 00:00:00;342;14;85;105;0;119;169;0;0;0;338;245;330;259
150;0;0;31;7089087;-77;628;1;0;0;5f45882f55090e1a65935ffd;49;2;-99;4;-99;6;2;3;-77;-77;-77;3;4;3;5;3;3;2;3;4;5;2;5;5;6;6;5;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;0f2dcd812365dc427c50feb7d52c9890;1;0;1726146996;12.09.2024 13:16;12.09.2024 13:27;0000-00-00 00:00:00;628;60;141;187;0;221;0;0;263;0;568;371;525;416
151;0;0;31;7089087;-77;477;3;0;0;607deec383975f3377a28b9e;40;1;-99;3;-99;3;2;-77;-77;5;-77;5;2;6;2;5;6;5;6;5;3;4;5;3;5;3;5;5;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;c0f646688a861ad74c63b05557a9f38a;1;0;1726146999;12.09.2024 13:16;12.09.2024 13:24;0000-00-00 00:00:00;477;27;279;289;0;302;336;0;0;0;471;400;465;410
152;0;0;31;7089087;-77;196;2;0;0;60fba7b9c7b95882a2012537;35;1;-99;4;-99;4;2;-77;1;-77;-77;1;7;1;5;1;1;1;1;1;5;1;6;6;5;5;6;6;1;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;4f5ae9f60ad9bce1a6631d1ee255d150;1;0;1726147002;12.09.2024 13:16;12.09.2024 13:19;0000-00-00 00:00:00;196;12;46;54;0;65;0;0;0;85;193;131;188;137
153;0;0;31;7089087;-77;302;4;0;0;668d76bfc2d25e9f15552c2b;45;2;-99;4;-99;5;2;-77;-77;-77;5;3;4;5;6;3;1;5;1;4;6;5;6;6;6;6;6;6;1;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;84d3129f440ae475d7247ea891f78bfe;1;0;1726147006;12.09.2024 13:16;12.09.2024 13:21;0000-00-00 00:00:00;302;26;69;89;0;95;0;119;0;0;278;186;265;198
154;0;0;31;7089087;-77;168;4;0;0;66a3f93238f55a028d624a44;18;1;-99;3;-99;5;2;-77;-77;-77;3;4;2;3;4;3;4;4;4;5;5;3;5;5;2;5;4;6;3;2;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;a5c34fcb43c2f03a698d1100a5c01213;1;0;1726147013;12.09.2024 13:16;12.09.2024 13:19;0000-00-00 00:00:00;168;11;35;46;0;56;0;74;0;0;163;108;158;115
156;0;0;31;7089087;-77;428;1;0;0;5f3013e31c8a690aacb02c31;31;1;-99;4;-99;7;2;5;-77;-77;-77;3;4;3;5;4;4;4;4;4;4;3;6;6;3;5;5;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;d3cadd7301aca8c862af6d9a787469d7;1;0;1726147015;12.09.2024 13:16;12.09.2024 13:24;0000-00-00 00:00:00;428;34;128;148;0;182;0;0;209;0;423;329;415;345
157;0;0;31;7089087;-77;371;1;0;0;63d69682ae3c01757185cfa3;29;2;-99;3;-99;4;2;4;-77;-77;-77;3;5;3;4;5;3;2;4;2;5;3;6;6;5;7;7;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7133055,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;1324d273a6dd12ae697e0c8f956e1920;1;0;1726147019;12.09.2024 13:16;12.09.2024 13:23;0000-00-00 00:00:00;371;36;89;107;0;141;0;0;176;0;362;234;343;294
158;0;0;31;7089087;-77;257;2;0;0;5efba95c35685a14fdc7c89d;59;1;-99;5;-99;3;2;-77;2;-77;-77;1;5;2;5;3;2;2;3;2;6;3;6;6;6;6;7;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;a330cf4017a86c34010fd8389af95d29;1;0;1726147019;12.09.2024 13:16;12.09.2024 13:21;0000-00-00 00:00:00;257;21;60;72;0;82;0;0;0;107;229;152;205;161
159;0;0;31;7089087;-77;120;3;0;0;6662d95a32ce1b901b1e2020;36;2;-99;4;-99;5;2;-77;-77;2;-77;3;5;3;3;3;3;2;2;5;4;3;5;4;6;3;3;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;f27b221b661be12f3d99565dcc52f8e2;1;0;1726147021;12.09.2024 13:17;12.09.2024 13:19;0000-00-00 00:00:00;120;14;30;37;0;44;59;0;0;0;116;80;111;88
160;0;0;31;7089087;-77;272;3;0;0;6659b5d882884d91b997de3a;27;1;-99;5;-99;6;2;-77;-77;1;-77;4;4;5;2;5;5;5;4;5;5;4;5;4;5;6;6;3;3;2;no;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;91e5acc243e94c5aab2e3b6c69c3cc7e;1;0;1726147025;12.09.2024 13:17;12.09.2024 13:21;0000-00-00 00:00:00;272;112;136;146;0;156;183;0;0;0;269;217;260;225
161;0;0;31;7089087;-77;263;1;0;0;6652fe239eba387aa62cd8a5;36;2;-99;4;-99;5;2;6;-77;-77;-77;4;5;3;5;3;3;3;4;2;4;2;3;6;3;5;2;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;d45dd5a8befb2242dbdf5cbfaf53e697;1;0;1726147036;12.09.2024 13:17;12.09.2024 13:21;0000-00-00 00:00:00;263;14;67;79;0;96;0;0;118;0;257;175;249;195
162;0;0;31;7089087;-77;211;3;0;0;5fd000fb59f1540347d18088;38;2;-99;4;-99;5;2;-77;-77;4;-77;5;1;6;1;6;6;6;6;5;2;4;4;3;4;4;5;4;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;0f5b9c062c90d80a1df565d79f338ffd;1;0;1726147039;12.09.2024 13:17;12.09.2024 13:20;0000-00-00 00:00:00;211;16;53;60;0;72;102;0;0;0;202;142;193;151
163;0;0;31;7089087;-77;202;3;0;0;6100906e671b8294f9ea93d8;30;1;-99;5;-99;6;2;-77;-77;1;-77;1;7;1;1;1;7;1;1;1;7;2;5;5;4;5;4;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;b22ebfb3c66ee5aad4361fca07854e72;1;0;1726147055;12.09.2024 13:17;12.09.2024 13:20;0000-00-00 00:00:00;202;11;37;43;0;49;69;0;0;0;198;89;145;97
164;0;0;31;7089087;-77;203;4;0;0;59e481a5e75b450001a690f9;68;2;-99;5;-99;6;2;-77;-77;-77;4;5;5;4;2;5;5;4;5;5;4;4;2;2;2;2;2;5;3;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:109.0) Gecko/20100101 Firefox/115.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;a2029c79cdb31c9292d48401d920a8f5;1;0;1726147059;12.09.2024 13:17;12.09.2024 13:21;0000-00-00 00:00:00;203;19;51;60;0;70;0;97;0;0;199;141;191;150
165;0;0;31;7089087;-77;1914;4;0;0;559d54d0fdf99b13ca1d81c5;40;1;-99;5;-99;6;2;-77;-77;-77;3;4;2;6;4;6;5;6;6;6;2;5;7;7;7;7;7;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;5e711e83718473f58c45323024646d24;1;0;1726147061;12.09.2024 13:17;12.09.2024 13:49;0000-00-00 00:00:00;1914;1780;1793;1800;0;1806;0;1837;0;0;1910;1870;1898;1876
166;0;0;31;7089087;-77;175;2;0;0;56de005e6893b5000ce95d71;48;1;-99;5;-99;6;2;-77;3;-77;-77;2;6;4;6;5;3;4;4;3;6;2;6;6;5;6;6;6;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;92c16991af10d156fc02fef359c75731;1;0;1726147066;12.09.2024 13:17;12.09.2024 13:20;0000-00-00 00:00:00;175;12;45;54;0;66;0;0;0;82;171;114;160;130
167;0;0;31;7089087;-77;179;4;0;0;615f2d67574095fe86bfe619;33;1;-99;3;-99;6;2;-77;-77;-77;3;2;3;2;3;3;2;3;2;3;4;3;6;6;4;5;5;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;df88deaa3f74c1f41f8c165cf5abf2eb;1;0;1726147072;12.09.2024 13:17;12.09.2024 13:20;0000-00-00 00:00:00;179;26;56;65;0;72;0;91;0;0;174;123;165;131
168;0;0;31;7089087;-77;319;4;0;0;5e9fefeb0ccdc51a4ad7632e;72;1;-99;3;-99;7;2;-77;-77;-77;3;6;4;6;2;6;5;4;5;4;2;4;7;7;7;6;7;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;d8314d45b45f40f3528cdfb3f6d2bf57;1;0;1726147073;12.09.2024 13:17;12.09.2024 13:23;0000-00-00 00:00:00;319;25;86;100;0;115;0;148;0;0;301;214;292;234
169;0;0;31;7089087;-77;384;4;0;0;659ada02ac94d554396360f9@email.prol;65;2;-99;3;-99;5;2;-77;-77;-77;2;3;4;4;6;3;2;3;3;5;5;3;4;6;5;6;7;7;3;2;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091286,7091286,7091286,7091286,7091286,7091286,7091286,7091286,7091286,7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;c104b8f1d2277b391e94f1e8a0dec241;1;0;1726147086;12.09.2024 13:18;12.09.2024 13:24;0000-00-00 00:00:00;384;58;113;131;0;146;0;178;0;0;373;256;357;273
170;0;0;31;7089087;-77;255;4;0;0;5fb6a1222d290f0a260c08e3;42;1;-99;4;-99;5;2;-77;-77;-77;3;2;4;2;4;4;2;3;2;4;6;2;7;7;7;6;6;7;3;2;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;1cf7936f860be1a2286029a88ff5518c;1;0;1726147089;12.09.2024 13:18;12.09.2024 13:22;0000-00-00 00:00:00;255;17;71;81;0;94;0;128;0;0;244;175;222;189
171;0;0;31;7089087;-77;190;4;0;0;63e56f49e34817cd92259871;44;2;-99;5;-99;5;2;-77;-77;-77;4;4;1;4;5;3;4;5;5;7;5;4;5;6;5;6;4;5;2;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;1b6649a68271d45eddd5f9422c2664bb;1;0;1726147091;12.09.2024 13:18;12.09.2024 13:21;0000-00-00 00:00:00;190;15;41;47;0;53;0;75;0;0;184;124;176;132
172;0;0;31;7089087;-77;313;2;0;0;5b7bc048338a93000155167e;48;1;-99;5;-99;5;2;-77;2;-77;-77;2;5;1;6;4;4;1;3;4;4;2;3;4;2;6;4;3;2;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7133055,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;9be49293e8867fc89b207a35589e8959;1;0;1726147093;12.09.2024 13:18;12.09.2024 13:23;0000-00-00 00:00:00;313;14;113;124;0;136;0;0;0;157;300;202;291;247
173;0;0;31;7089087;-77;185;4;0;0;6661d541b1a2cb4ab49049ea;43;2;-99;2;-99;7;4;-77;-77;-77;4;6;6;6;5;6;5;5;5;6;6;5;7;7;7;7;7;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;5bbb7bb8d58911638a42cc540fcb88b5;1;0;1726147098;12.09.2024 13:18;12.09.2024 13:21;0000-00-00 00:00:00;185;20;60;69;85;96;0;120;0;0;182;143;176;151
174;0;0;31;7089087;-77;229;1;0;0;614102afce9ee2966e88016b;22;3;-99;4;-99;5;2;2;-77;-77;-77;1;2;2;6;1;2;3;1;2;7;2;5;4;3;2;7;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091344,7091344,7091342,7089086,7089087;0;1;0;-77;-77;2bc8a50d7a53d98523ce5da296bf4494;1;0;1726147100;12.09.2024 13:18;12.09.2024 13:22;0000-00-00 00:00:00;229;13;39;51;0;62;0;0;80;0;218;134;213;143
